id,"product_img","product-name","product-name href","new-price","WebRupee","btn","tah-vc-icon src","offer","bvideo-icon2 href","bvideo-icon2"
1,"https://kinclimg1.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIPM0025R22_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-85126.png","The Yashashvi Om Ring","https://www.bluestone.com/rings/the-yashashvi-om-ring~2792.html?impEvent=browseclick&posEvent=1&sortbyEvent=mostpopular&tagEvent=","1,26,424","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
2,"https://kinclimg4.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BVCC0611C03_YAA22XXXXXXXXXXXX_ABCD00-PICS-00003-1024-44626.png","The Shravya Gold Chain","https://www.bluestone.com/chains/the-shravya-gold-chain~59380.html?impEvent=browseclick&posEvent=2&sortbyEvent=mostpopular&tagEvent=","1,32,788","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges",,
3,"https://kinclimg6.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BVCC0002C01_YAA22XXXXXXXXXXXX_ABCD00-PICS-00003-1024-11235.png","The Yellow Gold Cable Chain","https://www.bluestone.com/chains/the-yellow-gold-cable-chain~4947.html?impEvent=browseclick&posEvent=3&sortbyEvent=mostpopular&tagEvent=","49,694","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges",,
4,"https://kinclimg4.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIVS0007P09_YAA22XXXXXXXXXXXX_ABCD00-PICS-00004-1024-34381.png","The Yagnakaya Pendant","https://www.bluestone.com/pendants/the-yagnakaya-pendant~905.html?impEvent=browseclick&posEvent=4&sortbyEvent=mostpopular&tagEvent=","52,118","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
5,,"The Janessa Pendant","https://www.bluestone.com/pendants/the-janessa-pendant~44327.html?impEvent=browseclick&posEvent=5&sortbyEvent=mostpopular&tagEvent=","56,915","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
6,"https://kinclimg3.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIVS0451R16_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-66815.png","The Nouf Vanki Ring","https://www.bluestone.com/rings/the-nouf-vanki-ring~41480.html?impEvent=browseclick&posEvent=6&sortbyEvent=mostpopular&tagEvent=","53,424","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
7,"https://kinclimg1.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BISP0597R09_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-85158.png","The Basia Band For Him","https://www.bluestone.com/rings/the-basia-band-for-him~62402.html?impEvent=browseclick&posEvent=7&sortbyEvent=mostpopular&tagEvent=","64,183","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
8,"https://kinclimg2.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIPM0042H08_YAA22XXXXXXXXXXXX_ABCD00-PICS-00004-1024-78022.png","The Vivaciously Designed Huggie Earrings","https://www.bluestone.com/earrings/the-vivaciously-designed-huggie-earrings~3788.html?impEvent=browseclick&posEvent=8&sortbyEvent=mostpopular&tagEvent=","53,489","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
9,"https://kinclimg0.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BINS0639R11_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-65665.png","The Haily Ring","https://www.bluestone.com/rings/the-haily-ring~64366.html?impEvent=browseclick&posEvent=9&sortbyEvent=mostpopular&tagEvent=","72,882","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
10,,"The Legendary Ring","https://www.bluestone.com/rings/the-legendary-ring~2919.html?impEvent=browseclick&posEvent=10&sortbyEvent=mostpopular&tagEvent=","1,32,681","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
11,"https://kinclimg7.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIJP0630S246_YAA22XXXXXXXXXXXX_ABCD00-PICS-00004-1024-73483.png","The Tenuous Curl Stud Earrings","https://www.bluestone.com/earrings/the-tenuous-curl-stud-earrings~71826.html?impEvent=browseclick&posEvent=11&sortbyEvent=mostpopular&tagEvent=","36,024","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
12,"https://kinclimg4.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIJP0630R108_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-65675.png","The Pristine Band For Her","https://www.bluestone.com/rings/the-pristine-band-for-her~65878.html?impEvent=browseclick&posEvent=12&sortbyEvent=mostpopular&tagEvent=","17,674","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
13,"https://kinclimg5.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BVRG0536P16_YAA22XXXXXXXXXXXX_ABCD00-PICS-00004-1024-35923.png","The Kishaya Pendant","https://www.bluestone.com/pendants/the-kishaya-pendant~44320.html?impEvent=browseclick&posEvent=13&sortbyEvent=mostpopular&tagEvent=","53,190","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
14,"https://kinclimg9.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIJS0753H18_YAA22XXXXXXXXXXXX_ABCD00-PICS-00004-1024-54580.png","The Knox Hoop For Him","https://www.bluestone.com/earrings/the-knox-hoop-for-him~78726.html?impEvent=browseclick&posEvent=14&sortbyEvent=mostpopular&tagEvent=","32,143","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
15,,"The Elllinor Hoop Earrings","https://www.bluestone.com/earrings/the-elllinor-hoop-earrings~89191.html?impEvent=browseclick&posEvent=15&sortbyEvent=mostpopular&tagEvent=","59,165","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
16,"https://kinclimg7.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BISL0835R63_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-61485.png","The Exalt Bypass Ring","https://www.bluestone.com/rings/the-exalt-bypass-ring~87559.html?impEvent=browseclick&posEvent=16&sortbyEvent=mostpopular&tagEvent=","45,158","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
17,"https://kinclimg6.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIPO0716R08_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-65663.png","The Raquel Chevron Ring","https://www.bluestone.com/rings/the-raquel-chevron-ring~74790.html?impEvent=browseclick&posEvent=17&sortbyEvent=mostpopular&tagEvent=","27,119","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
18,"https://kinclimg7.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIAB0639N06_YAA22XXXXXXXXXXXX_ABCD00-PICS-00003-1024-47563.png","The Dripdrop Necklace","https://www.bluestone.com/necklaces/the-dripdrop-necklace~64365.html?impEvent=browseclick&posEvent=18&sortbyEvent=mostpopular&tagEvent=","65,465","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
19,"https://kinclimg8.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BISK0315S26_YAA22XXXXXXXXXXXX_ABCD00-PICS-00004-1024-73501.png","The Kalka Stud Earrings","https://www.bluestone.com/earrings/the-kalka-stud-earrings~19028.html?impEvent=browseclick&posEvent=19&sortbyEvent=mostpopular&tagEvent=","59,918","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
20,,"The Liliane Huggie Earrings","https://www.bluestone.com/earrings/the-liliane-huggie-earrings~89752.html?impEvent=browseclick&posEvent=20&sortbyEvent=mostpopular&tagEvent=","41,177","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
21,"https://kinclimg8.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIIP0376R24_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-27227.png","The Callie Ring","https://www.bluestone.com/rings/the-callie-ring~34646.html?impEvent=browseclick&posEvent=21&sortbyEvent=mostpopular&tagEvent=","43,978","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
22,"https://kinclimg1.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BVCC0310C08_YAA22XXXXXXXXXXXX_ABCD00-PICS-00003-1024-11109.png","The Adhamya Gold Chain","https://www.bluestone.com/chains/the-adhamya-gold-chain~20391.html?impEvent=browseclick&posEvent=22&sortbyEvent=mostpopular&tagEvent=","88,730","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges",,
23,"https://kinclimg9.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BVCK0530C05_YAA22XXXXXXXXXXXX_ABCD00-PICS-00003-1024-35197.png","The Nia Gold Chain","https://www.bluestone.com/chains/the-nia-gold-chain~43595.html?impEvent=browseclick&posEvent=23&sortbyEvent=mostpopular&tagEvent=","75,188","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges",,
24,"https://kinclimg8.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIPS0004P24_YAA22XXXXXXXXXXXX_ABCD00-PICS-00004-1024-34396.png","The Sweet Love Pendant","https://www.bluestone.com/pendants/the-sweet-love-pendant~1230.html?impEvent=browseclick&posEvent=24&sortbyEvent=mostpopular&tagEvent=","20,432","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
25,"https://kinclimg4.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BD-R25_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-85148.png","The True Love Band for Him","https://www.bluestone.com/rings/the-true-love-band-for-him~687.html?impEvent=browseclick&posEvent=25&sortbyEvent=mostpopular&tagEvent=","57,297","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
26,"https://kinclimg5.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIPN0716R29_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-63378.png","The Anesa Chevron Ring","https://www.bluestone.com/rings/the-anesa-chevron-ring~90341.html?impEvent=browseclick&posEvent=26&sortbyEvent=mostpopular&tagEvent=","18,899","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
27,"https://kinclimg6.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIPO0710R08_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-54568.png","The Arnavi Ring","https://www.bluestone.com/rings/the-arnavi-ring~78731.html?impEvent=browseclick&posEvent=27&sortbyEvent=mostpopular&tagEvent=","28,305","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
28,"https://kinclimg1.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BINS0643D07_YAA22XXXXXXXXXXXX_ABCD00-PICS-00004-1024-51017.png","The Lila Drop Earrings","https://www.bluestone.com/earrings/the-lila-drop-earrings~72687.html?impEvent=browseclick&posEvent=28&sortbyEvent=mostpopular&tagEvent=","48,499","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
29,,"The Hexahelix Thumb Ring","https://www.bluestone.com/thumb+rings/the-hexahelix-thumb-ring~66896.html?impEvent=browseclick&posEvent=29&sortbyEvent=mostpopular&tagEvent=","35,877","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
30,"https://kinclimg1.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BISS0502R16_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-66828.png","The Aural Ring","https://www.bluestone.com/rings/the-aural-ring~42485.html?impEvent=browseclick&posEvent=30&sortbyEvent=mostpopular&tagEvent=","38,134","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
31,"https://kinclimg7.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BVCK0530V23_YAA22XXXXXXXXXXXX_ABCD00-PICS-00000-1024-35261.png","The Divija Gold Bracelet","https://www.bluestone.com/bracelets/the-divija-gold-bracelet~43654.html?impEvent=browseclick&posEvent=31&sortbyEvent=mostpopular&tagEvent=","60,279","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
32,"https://kinclimg1.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIJP0630R77_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-56611.png","The Pristine Band For Him","https://www.bluestone.com/rings/the-pristine-band-for-him~65869.html?impEvent=browseclick&posEvent=32&sortbyEvent=mostpopular&tagEvent=","42,999","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
33,"https://kinclimg8.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIRK0384D21_YAA22XXXXXXXXXXXX_ABCD00-PICS-00004-1024-24296.png","The Nava Drop Earrings","https://www.bluestone.com/earrings/the-nava-drop-earrings~30458.html?impEvent=browseclick&posEvent=33&sortbyEvent=mostpopular&tagEvent=","68,268","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
34,,"The Nicole Earrings","https://www.bluestone.com/earrings/the-nicole-earrings~2300.html?impEvent=browseclick&posEvent=34&sortbyEvent=mostpopular&tagEvent=","1,29,336","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
35,"https://kinclimg8.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BVCK0530C14_YAA22XXXXXXXXXXXX_ABCD00-PICS-00003-1024-35202.png","The Elijah Gold Chain","https://www.bluestone.com/chains/the-elijah-gold-chain~43599.html?impEvent=browseclick&posEvent=35&sortbyEvent=mostpopular&tagEvent=","1,46,635","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges",,
36,"https://kinclimg8.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BVCK0530C06_YAA22XXXXXXXXXXXX_ABCD00-PICS-00003-1024-35210.png","The Sariyah Gold Chain","https://www.bluestone.com/chains/the-sariyah-gold-chain~43596.html?impEvent=browseclick&posEvent=36&sortbyEvent=mostpopular&tagEvent=","99,815","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges",,
37,"https://kinclimg3.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BVCC0310C12_YAA22XXXXXXXXXXXX_ABCD00-PICS-00003-1024-11463.png","The Ajeeta Gold Chain","https://www.bluestone.com/chains/the-ajeeta-gold-chain~20500.html?impEvent=browseclick&posEvent=37&sortbyEvent=mostpopular&tagEvent=","66,892","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges",,
38,"https://kinclimg7.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIPB0293R11_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-9409.png","The Swarna Ring","https://www.bluestone.com/rings/the-swarna-ring~17842.html?impEvent=browseclick&posEvent=38&sortbyEvent=mostpopular&tagEvent=","61,244","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
39,,"The Zaila Spiral Ring","https://www.bluestone.com/rings/the-zaila-spiral-ring~76028.html?impEvent=browseclick&posEvent=39&sortbyEvent=mostpopular&tagEvent=","50,722","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
40,"https://kinclimg4.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BVRG0536D19_YAA22XXXXXXXXXXXX_ABCD00-PICS-00004-1024-35907.png","The Janessa Drop Earrings","https://www.bluestone.com/earrings/the-janessa-drop-earrings~44339.html?impEvent=browseclick&posEvent=40&sortbyEvent=mostpopular&tagEvent=","76,324","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
41,"https://kinclimg4.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIJP0630R201_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-50026.png","The Inessa Ring","https://www.bluestone.com/rings/the-inessa-ring~70019.html?impEvent=browseclick&posEvent=41&sortbyEvent=mostpopular&tagEvent=","51,823","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
42,"https://kinclimg2.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIRS0561S11_YAA22XXXXXXXXXXXX_ABCD00-PICS-00004-1024-72829.png","The Laia Multi Pierced Stud Earrings","https://www.bluestone.com/earrings/the-laia-multi-pierced-stud-earrings~56487.html?impEvent=browseclick&posEvent=42&sortbyEvent=mostpopular&tagEvent=","13,503","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
43,"https://kinclimg7.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BVCK0530C01_YAA22XXXXXXXXXXXX_ABCD00-PICS-00003-1024-35214.png","The Haven Gold Chain","https://www.bluestone.com/chains/the-haven-gold-chain~43610.html?impEvent=browseclick&posEvent=43&sortbyEvent=mostpopular&tagEvent=","1,02,187","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges",,
44,,"The Terell Band For Him","https://www.bluestone.com/rings/the-terell-band-for-him~79355.html?impEvent=browseclick&posEvent=44&sortbyEvent=mostpopular&tagEvent=","78,157","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
45,"https://kinclimg0.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIPM0042D05_YAA22XXXXXXXXXXXX_ABCD00-PICS-00004-1024-52575.png","The Floral Ambrosia Dangler Earrings","https://www.bluestone.com/earrings/the-floral-ambrosia-dangler-earrings~75781.html?impEvent=browseclick&posEvent=45&sortbyEvent=mostpopular&tagEvent=","45,900","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
46,"https://kinclimg7.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIRS0006P30_YAA22XXXXXXXXXXXX_ABCD00-PICS-00004-1024-38376.png","The Guarded Love Pendant","https://www.bluestone.com/pendants/the-guarded-love-pendant~5555.html?impEvent=browseclick&posEvent=46&sortbyEvent=mostpopular&tagEvent=","20,226","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
47,"https://kinclimg5.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BIPN0725R31_YAA22XXXXXXXXXXXX_ABCD00-PICS-00001-1024-62097.png","The Nyssa Vanki Ring","https://www.bluestone.com/rings/the-nyssa-vanki-ring~91084.html?impEvent=browseclick&posEvent=47&sortbyEvent=mostpopular&tagEvent=","33,001","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges","https://www.bluestone.com/jewellery/filter/22k-only+metal.html#bvideo-fancybox","Play Video"
48,"https://kinclimg0.bluestone.com/f_webp,c_scale,w_1024,b_rgb:f0f0f0/giproduct/BVCC0611C02_YAA22XXXXXXXXXXXX_ABCD00-PICS-00003-1024-44627.png","The Shaira Gold Chain","https://www.bluestone.com/chains/the-shaira-gold-chain~59372.html?impEvent=browseclick&posEvent=48&sortbyEvent=mostpopular&tagEvent=","1,25,758","Rs.","Book Video Call","https://kinclimg8.bluestone.com/f_webp/static/resources/themes/bluestone/images/new/static/tah/video-call-icon.png","Upto 15% off on Making Charges",,
